URIs,labels
../../scotts/datasets/train/autumncrocus_flickr_1256_357032287.jpg,autumncrocus
../../scotts/datasets/train/yarrow_flickr_1283_1829075705.jpg,yarrow
../../scotts/datasets/train/saucermagnolia_flickr_1280_186798094.jpg,saucermagnolia
../../scotts/datasets/train/forgetmenot_flickr_79_-1545149125.jpg,forgetmenot
../../scotts/datasets/train/poppymallow_flickr_93_-1075053949.jpg,poppymallow
../../scotts/datasets/train/canadathistle_flickr_-1975635091.jpg,canadathistle
../../scotts/datasets/train/gerberadaisy_flickr_78_1642529798.jpg,gerberadaisy
../../scotts/datasets/train/gerberadaisy_flickr_255_-539836366.jpg,gerberadaisy
../../scotts/datasets/train/weigela_flickr_909_2040261142.jpg,weigela
../../scotts/datasets/train/duranta_flickr_791_1101859175.jpg,duranta
../../scotts/datasets/train/moonflower_flickr_795_67336596.jpg,moonflower
../../scotts/datasets/train/lilyofthevalley_flickr_1046_1074466260.jpg,lilyofthevalley
../../scotts/datasets/train/caladium_flickr_110_-521451445.jpg,caladium
../../scotts/datasets/train/canadathistle_flickr_1364466381.jpg,canadathistle
../../scotts/datasets/train/buttonbush_flickr_402_1778161553.jpg,buttonbush
../../scotts/datasets/train/angelstrumpet_flickr_874_-1155200841.jpg,angelstrumpet
../../scotts/datasets/train/blanketflower_flickr_1290_-242954895.jpg,blanketflower
../../scotts/datasets/train/weigela_flickr_52_-964736318.jpg,weigela
../../scotts/datasets/train/skyvine_flickr_230_-1691371075.jpg,skyvine
../../scotts/datasets/train/bottlebrush_flickr_261_-546533498.jpg,bottlebrush
../../scotts/datasets/train/dwarfmorningglory_flickr_122_-1228985307.jpg,dwarfmorningglory
../../scotts/datasets/train/blackmedic_flickr_1584526317.jpg,blackmedic
../../scotts/datasets/train/angelstrumpet_flickr_1226_287313980.jpg,angelstrumpet
../../scotts/datasets/train/peacockflower_flickr_281_-2003668711.jpg,peacockflower
../../scotts/datasets/train/buckhornplantain_flickr_-1216812836.jpg,buckhornplantain
../../scotts/datasets/train/lilyofthevalley_flickr_1076_1044904676.jpg,lilyofthevalley
../../scotts/datasets/train/autumncrocus_flickr_598_-298784860.jpg,autumncrocus
../../scotts/datasets/train/reticulatediris_flickr_426_1973264166.jpg,reticulatediris
../../scotts/datasets/train/amaryllis_flickr_1272_-1547177115.jpg,amaryllis
../../scotts/datasets/train/peacockflower_flickr_516_326094611.jpg,peacockflower
../../scotts/datasets/train/lentenrose_flickr_964_678519492.jpg,lentenrose
../../scotts/datasets/train/peacockflower_flickr_241_-1770882643.jpg,peacockflower
../../scotts/datasets/train/capedaisy_flickr_315_-1105962729.jpg,capedaisy
../../scotts/datasets/train/englishrose_flickr_58_1012332795.jpg,englishrose
../../scotts/datasets/train/cardinalflower_flickr_108_1602606756.jpg,cardinalflower
../../scotts/datasets/train/winteraconite_flickr_941_-1034179343.jpg,winteraconite
../../scotts/datasets/train/balloonflower_flickr_480_-1286571304.jpg,balloonflower
../../scotts/datasets/train/peruvialily_flickr_122_1436905926.jpg,peruvialily
../../scotts/datasets/train/reticulatediris_flickr_175_165554628.jpg,reticulatediris
../../scotts/datasets/train/fouroclock_flickr_529_-1474214425.jpg,fouroclock
../../scotts/datasets/train/redhotpoker_flickr_782_-707377531.jpg,redhotpoker
../../scotts/datasets/train/saucermagnolia_flickr_324_2100752866.jpg,saucermagnolia
../../scotts/datasets/train/purplebeautyberry_flickr_214_-22105287.jpg,purplebeautyberry
../../scotts/datasets/train/duranta_flickr_421_-341170304.jpg,duranta
../../scotts/datasets/train/canadathistle_flickr_-1010305816.jpg,canadathistle
../../scotts/datasets/train/africanmarigold_flickr_129_-1079066465.jpg,africanmarigold
../../scotts/datasets/train/duranta_flickr_282_2070377204.jpg,duranta
../../scotts/datasets/train/saucermagnolia_flickr_1337_-1884388290.jpg,saucermagnolia
../../scotts/datasets/train/southernmagnolia_flickr_589_1139997016.jpg,southernmagnolia
../../scotts/datasets/train/foamflower_flickr_346_1975943146.jpg,foamflower
../../scotts/datasets/train/claretcupcactus_flickr_278_1706780781.jpg,claretcupcactus
../../scotts/datasets/train/babyblueeyes_flickr_865_1945704707.jpg,babyblueeyes
../../scotts/datasets/train/stjohnswort_flickr_320_1744330858.jpg,stjohnswort
../../scotts/datasets/train/stjohnswort_flickr_629_2074653499.jpg,stjohnswort
../../scotts/datasets/train/capedaisy_flickr_1159_928062283.jpg,capedaisy
../../scotts/datasets/train/marshmarigold_flickr_464_-257700391.jpg,marshmarigold
../../scotts/datasets/train/mossrose_flickr_658_1877315277.jpg,mossrose
../../scotts/datasets/train/painteddaisy_flickr_345_-2022600308.jpg,painteddaisy
../../scotts/datasets/train/bellsofireland_gcs_275452593.jpg,bellsofireland
../../scotts/datasets/train/gerberadaisy_flickr_208_-1023460277.jpg,gerberadaisy
../../scotts/datasets/train/japanesefatsia_flickr_117_-959151830.jpg,japanesefatsia
../../scotts/datasets/train/powderpuff_flickr_49_-611467220.jpg,powderpuff
../../scotts/datasets/train/leopardsbane_flickr_8_-1764998821.jpg,leopardsbane
../../scotts/datasets/train/cardoon_flickr_737_-1872229025.jpg,cardoon
../../scotts/datasets/train/monkshood_flickr_178_1146739127.jpg,monkshood
../../scotts/datasets/train/shastadaisy_flickr_55_-102738691.jpg,shastadaisy
../../scotts/datasets/train/gardenia_flickr_638_-2092339193.jpg,gardenia
../../scotts/datasets/train/spiderlily_flickr_547_1156399253.jpg,spiderlily
../../scotts/datasets/train/gerberadaisy_flickr_1258_1004569410.jpg,gerberadaisy
../../scotts/datasets/train/snowinsummer_flickr_377_-1061485017.jpg,snowinsummer
../../scotts/datasets/train/calibrachoa_flickr_197_-1315019166.jpg,calibrachoa
../../scotts/datasets/train/canadathistle_flickr_-215217.jpg,canadathistle
../../scotts/datasets/train/castorbean_flickr_375_816278324.jpg,castorbean
../../scotts/datasets/train/peruvialily_flickr_38_174057653.jpg,peruvialily
../../scotts/datasets/train/wishboneflower_flickr_201_1324281971.jpg,wishboneflower
../../scotts/datasets/train/yarrow_flickr_978_-512037015.jpg,yarrow
../../scotts/datasets/train/gloxinia_flickr_1072_236992722.jpg,gloxinia
../../scotts/datasets/train/dwarfmorningglory_flickr_97_-709048777.jpg,dwarfmorningglory
../../scotts/datasets/train/lisianthus_flickr_1127_465123853.jpg,lisianthus
../../scotts/datasets/train/pineappleguava_flickr_224_-1201866980.jpg,pineappleguava
../../scotts/datasets/train/shastadaisy_flickr_789_1727569506.jpg,shastadaisy
../../scotts/datasets/train/angelstrumpet_flickr_1215_1285956028.jpg,angelstrumpet
../../scotts/datasets/train/gloryofthesnow_flickr_481_-2144046002.jpg,gloryofthesnow
../../scotts/datasets/train/camassia_flickr_831_253025006.jpg,camassia
../../scotts/datasets/train/snowdrop_flickr_300_1922189082.jpg,snowdrop
../../scotts/datasets/train/shastadaisy_flickr_314_1910683665.jpg,shastadaisy
../../scotts/datasets/train/shastadaisy_flickr_741_-1730696548.jpg,shastadaisy
../../scotts/datasets/train/poppymallow_flickr_32_1516769900.jpg,poppymallow
../../scotts/datasets/train/pineappleguava_flickr_120_-1750783268.jpg,pineappleguava
../../scotts/datasets/train/mossrose_flickr_908_1120222064.jpg,mossrose
../../scotts/datasets/train/duranta_flickr_337_763086216.jpg,duranta
../../scotts/datasets/train/cardoon_flickr_127_262300657.jpg,cardoon
../../scotts/datasets/train/swampmilkweed_flickr_343_878080137.jpg,swampmilkweed
../../scotts/datasets/train/mandevilla_flickr_1268_1848406833.jpg,mandevilla
../../scotts/datasets/train/peruvialily_flickr_15_2135294512.jpg,peruvialily
../../scotts/datasets/train/marshmarigold_flickr_454_447087541.jpg,marshmarigold
../../scotts/datasets/train/foxglove_flickr_27_1260301529.jpg,foxglove
../../scotts/datasets/train/camassia_flickr_61_-1163691296.jpg,camassia
../../scotts/datasets/train/wishboneflower_flickr_93_72271815.jpg,wishboneflower
../../scotts/datasets/train/masterwort_flickr_49_-131867768.jpg,masterwort
../../scotts/datasets/train/babyblueeyes_flickr_759_-2131245639.jpg,babyblueeyes
../../scotts/datasets/train/snowinsummer_flickr_259_-695924927.jpg,snowinsummer
../../scotts/datasets/train/stjohnswort_flickr_1237_-276915991.jpg,stjohnswort
../../scotts/datasets/train/leadwort_flickr_208_2045397179.jpg,leadwort
../../scotts/datasets/train/weigela_flickr_36_616622657.jpg,weigela
../../scotts/datasets/train/saucermagnolia_flickr_86_-240384235.jpg,saucermagnolia
../../scotts/datasets/train/asiaticlily_flickr_735_-317797281.jpg,asiaticlily
../../scotts/datasets/train/shastadaisy_flickr_1465_1622578574.jpg,shastadaisy
../../scotts/datasets/train/caladium_flickr_367_1883413418.jpg,caladium
../../scotts/datasets/train/skyvine_flickr_113_1225569464.jpg,skyvine
../../scotts/datasets/train/leadwort_flickr_195_1135979330.jpg,leadwort
../../scotts/datasets/train/cardinalflower_flickr_593_1181367605.jpg,cardinalflower
../../scotts/datasets/train/cardinalflower_flickr_242_-435471988.jpg,cardinalflower
../../scotts/datasets/train/thrift_flickr_265_-97735758.jpg,thrift
../../scotts/datasets/train/beebalm_flickr_472_-1849300223.jpg,beebalm
../../scotts/datasets/train/castorbean_flickr_273_-533958130.jpg,castorbean
../../scotts/datasets/train/mandevilla_flickr_734_2022004430.jpg,mandevilla
../../scotts/datasets/train/amaryllis_flickr_1139_-120950522.jpg,amaryllis
../../scotts/datasets/train/heartleafbrunnera_flickr_94_1265846733.jpg,heartleafbrunnera
../../scotts/datasets/train/globethistle_flickr_493_53279970.jpg,globethistle
../../scotts/datasets/train/paintedtongue_flickr_112_-1797673189.jpg,paintedtongue
../../scotts/datasets/train/masterwort_flickr_507_72709636.jpg,masterwort
../../scotts/datasets/train/wishboneflower_flickr_202_-1807946310.jpg,wishboneflower
../../scotts/datasets/train/cardoon_flickr_399_-2068263753.jpg,cardoon
../../scotts/datasets/train/autumncrocus_flickr_798_1781454576.jpg,autumncrocus
../../scotts/datasets/train/fouroclock_flickr_246_936183349.jpg,fouroclock
../../scotts/datasets/train/autumncrocus_flickr_289_615924603.jpg,autumncrocus
../../scotts/datasets/train/cardinalflower_flickr_406_-1131734490.jpg,cardinalflower
../../scotts/datasets/train/mexicansunflower_flickr_822_1788815774.jpg,mexicansunflower
../../scotts/datasets/train/tulip_flickr_489_-240289221.jpg,tulip
../../scotts/datasets/train/calibrachoa_flickr_718_-657018808.jpg,calibrachoa
../../scotts/datasets/train/texasbluebonnet_flickr_504_900444966.jpg,texasbluebonnet
../../scotts/datasets/train/strawflower_flickr_845_-490499088.jpg,strawflower
../../scotts/datasets/train/moonflower_flickr_944_-1269553750.jpg,moonflower
../../scotts/datasets/train/lilyofthevalley_flickr_1396_-973993090.jpg,lilyofthevalley
../../scotts/datasets/train/mexicansunflower_flickr_336_897847336.jpg,mexicansunflower
../../scotts/datasets/train/foamflower_flickr_424_1740661442.jpg,foamflower
../../scotts/datasets/train/buckhornplantain_flickr_-746025034.jpg,buckhornplantain
../../scotts/datasets/train/amaryllis_flickr_250_1381327208.jpg,amaryllis
../../scotts/datasets/train/angelstrumpet_flickr_822_1355925558.jpg,angelstrumpet
../../scotts/datasets/train/spiderlily_flickr_1093_1485456927.jpg,spiderlily
../../scotts/datasets/train/toadlily_flickr_200_1665613174.jpg,toadlily
../../scotts/datasets/train/globethistle_flickr_383_-498328089.jpg,globethistle
../../scotts/datasets/train/paintedtongue_flickr_133_-1211844801.jpg,paintedtongue
../../scotts/datasets/train/caladium_flickr_1449_-1782975877.jpg,caladium
../../scotts/datasets/train/saucermagnolia_flickr_501_-1476013188.jpg,saucermagnolia
../../scotts/datasets/train/cardoon_flickr_818_-2109874897.jpg,cardoon
../../scotts/datasets/train/redhotpoker_flickr_1091_-604760122.jpg,redhotpoker
../../scotts/datasets/train/calliopsis_urls_-1449726894.jpg,calliopsis
../../scotts/datasets/train/forsythia_flickr_328_913816086.jpg,forsythia
../../scotts/datasets/train/autumncrocus_flickr_788_-1846104562.jpg,autumncrocus
../../scotts/datasets/train/lilyofthevalley_flickr_1035_1578222471.jpg,lilyofthevalley
../../scotts/datasets/train/reticulatediris_flickr_478_1627989631.jpg,reticulatediris
../../scotts/datasets/train/tulip_flickr_794_867906299.jpg,tulip
../../scotts/datasets/train/camassia_flickr_782_-2128075262.jpg,camassia
../../scotts/datasets/train/monkshood_flickr_1397_1271568696.jpg,monkshood
../../scotts/datasets/train/saucermagnolia_flickr_94_-352458448.jpg,saucermagnolia
../../scotts/datasets/train/gloxinia_flickr_482_-1804512897.jpg,gloxinia
../../scotts/datasets/train/autumncrocus_flickr_1229_-1737761466.jpg,autumncrocus
../../scotts/datasets/train/rainlily_flickr_136_-1100329048.jpg,rainlily
../../scotts/datasets/train/strawflower_flickr_18_-1326261725.jpg,strawflower
../../scotts/datasets/train/whiteclover_flickr_-696312255.jpg,whiteclover
../../scotts/datasets/train/chastetree_flickr_1485_2122312254.jpg,chastetree
../../scotts/datasets/train/cardinalflower_flickr_1142_2125104863.jpg,cardinalflower
../../scotts/datasets/train/cardinalflower_flickr_710_-1383373270.jpg,cardinalflower
../../scotts/datasets/train/shastadaisy_flickr_698_-1992779468.jpg,shastadaisy
../../scotts/datasets/train/duranta_flickr_799_1146376035.jpg,duranta
../../scotts/datasets/train/cypressvine_flickr_155_601517127.jpg,cypressvine
../../scotts/datasets/train/gerberadaisy_flickr_260_-1389269785.jpg,gerberadaisy
../../scotts/datasets/train/spiderlily_flickr_425_1188242840.jpg,spiderlily
../../scotts/datasets/train/floweringtobacco_flickr_101_-1708314140.jpg,floweringtobacco
../../scotts/datasets/train/bottlebrush_flickr_1123_1927996832.jpg,bottlebrush
../../scotts/datasets/train/hardyiceplant_flickr_318_-694389219.jpg,hardyiceplant
../../scotts/datasets/train/lilyofthevalley_flickr_858_-1560992451.jpg,lilyofthevalley
../../scotts/datasets/train/siberianiris_flickr_1220_-83361277.jpg,siberianiris
../../scotts/datasets/train/skyvine_flickr_481_-156026007.jpg,skyvine
../../scotts/datasets/train/heartleafbrunnera_flickr_26_-1079457499.jpg,heartleafbrunnera
../../scotts/datasets/train/claretcupcactus_flickr_263_-390776038.jpg,claretcupcactus
../../scotts/datasets/train/monkshood_flickr_1440_-1443806927.jpg,monkshood
../../scotts/datasets/train/tulip_flickr_982_-1146656202.jpg,tulip
../../scotts/datasets/train/moonflower_flickr_173_-159130148.jpg,moonflower
../../scotts/datasets/train/saucermagnolia_flickr_873_-539465255.jpg,saucermagnolia
../../scotts/datasets/train/asiaticlily_flickr_1223_1375606112.jpg,asiaticlily
../../scotts/datasets/train/whiteclover_flickr_1138351702.jpg,whiteclover
../../scotts/datasets/train/monkshood_flickr_1201_254714954.jpg,monkshood
../../scotts/datasets/train/yarrow_flickr_195_-1213118380.jpg,yarrow
../../scotts/datasets/train/spiderlily_flickr_663_-497700364.jpg,spiderlily
../../scotts/datasets/train/bottlebrush_flickr_369_-2138024604.jpg,bottlebrush
../../scotts/datasets/train/moonflower_flickr_1500_679377707.jpg,moonflower
../../scotts/datasets/train/camassia_flickr_615_-868591089.jpg,camassia
../../scotts/datasets/train/capedaisy_flickr_611_-145184064.jpg,capedaisy
../../scotts/datasets/train/mandevilla_flickr_750_-2131677270.jpg,mandevilla
../../scotts/datasets/train/shastadaisy_flickr_223_313861311.jpg,shastadaisy
../../scotts/datasets/train/weigela_flickr_1178_1024092594.jpg,weigela
../../scotts/datasets/train/blackberrylily_flickr_314_749772902.jpg,blackberrylily
../../scotts/datasets/train/paintedtongue_flickr_122_1325963189.jpg,paintedtongue
../../scotts/datasets/train/canadathistle_flickr_509633349.jpg,canadathistle
../../scotts/datasets/train/gerberadaisy_flickr_1175_2001116446.jpg,gerberadaisy
../../scotts/datasets/train/strawflower_flickr_932_-730807015.jpg,strawflower
../../scotts/datasets/train/asiaticlily_flickr_1407_383170659.jpg,asiaticlily
../../scotts/datasets/train/angelstrumpet_flickr_772_490221923.jpg,angelstrumpet
../../scotts/datasets/train/blanketflower_flickr_555_-2036209190.jpg,blanketflower
../../scotts/datasets/train/lilyofthevalley_flickr_1452_-1034004810.jpg,lilyofthevalley
../../scotts/datasets/train/foamflower_flickr_577_981502853.jpg,foamflower
../../scotts/datasets/train/blackberrylily_flickr_409_1643162665.jpg,blackberrylily
../../scotts/datasets/train/compassplant_flickr_383_-1068017402.jpg,compassplant
../../scotts/datasets/train/marshmarigold_flickr_514_-67682393.jpg,marshmarigold
../../scotts/datasets/train/snowdrop_flickr_388_-1932298498.jpg,snowdrop
../../scotts/datasets/train/cardinalflower_flickr_1242_859954720.jpg,cardinalflower
../../scotts/datasets/train/pincushionflower_flickr_115_351282974.jpg,pincushionflower
../../scotts/datasets/train/redhotpoker_flickr_145_419676765.jpg,redhotpoker
../../scotts/datasets/train/cardinalflower_flickr_1238_1648422796.jpg,cardinalflower
../../scotts/datasets/train/weigela_flickr_173_-940658099.jpg,weigela
../../scotts/datasets/train/cardinalflower_flickr_1135_-203085466.jpg,cardinalflower
../../scotts/datasets/train/blanketflower_flickr_60_-820990346.jpg,blanketflower
../../scotts/datasets/train/matilijapoppy_flickr_17_1605974513.jpg,matilijapoppy
../../scotts/datasets/train/angelstrumpet_flickr_899_2096275604.jpg,angelstrumpet
../../scotts/datasets/train/reticulatediris_flickr_462_-576591876.jpg,reticulatediris
../../scotts/datasets/train/gloxinia_flickr_916_-790470328.jpg,gloxinia
../../scotts/datasets/train/camassia_flickr_1045_-481557440.jpg,camassia
../../scotts/datasets/train/thrift_flickr_303_-293175851.jpg,thrift
../../scotts/datasets/train/sweetalyssum_flickr_80_135631827.jpg,sweetalyssum
../../scotts/datasets/train/rainlily_flickr_34_-575337085.jpg,rainlily
../../scotts/datasets/train/autumncrocus_flickr_441_677095119.jpg,autumncrocus
../../scotts/datasets/train/desertmarigold_flickr_208_1904513931.jpg,desertmarigold
